Date,Time,DROPS_SCORE,DROPS_SET_TIMER,SET_BURNERS_TEMP,COOLING_TIME,BOTTOM_TEMP_LIMIT,UPPER_FAN_SET_HZ,LOWER_FAN_SET_HZ,MID_TEMP_LIMIT
15-08-2024,18:11:55,1026,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:12:25,1026,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:12:55,1027,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:13:25,1028,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:13:55,1028,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:14:25,1029,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:14:55,1029,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:15:25,1030,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:15:55,1030,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:16:25,1031,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:16:55,1031,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:17:25,1032,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:17:55,1032,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:18:25,1033,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:18:55,1033,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:19:25,1034,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:19:55,1035,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:20:25,1035,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:20:55,1036,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:21:25,1036,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:21:55,1037,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:22:25,1037,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:22:55,1038,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:23:25,1038,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:23:55,1039,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:24:25,1039,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:24:55,1040,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:25:25,1041,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:25:55,1041,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:26:25,1042,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:26:55,1042,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:27:25,1043,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:27:55,1043,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:28:25,1044,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:28:55,1044,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:29:25,1045,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:29:55,1046,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:30:25,1046,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:30:55,1047,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:31:25,1047,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:31:55,1048,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:32:25,1048,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:32:55,1049,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:33:25,1049,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:33:55,1050,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:34:25,1050,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:34:55,1051,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:35:25,1052,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:35:55,1052,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:36:25,1053,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:36:55,1053,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:37:25,1054,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:37:55,1054,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:38:25,1055,55.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:38:55,1055,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:39:25,1056,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:39:55,1057,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:40:25,1057,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:40:55,1058,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:41:25,1058,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:41:55,1059,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:42:25,1060,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:42:55,1060,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:43:25,1061,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:43:55,1061,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:44:25,1062,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:44:55,1063,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:45:25,1063,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:45:55,1064,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:46:25,1064,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:46:55,1065,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:47:25,1066,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:47:55,1066,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:48:25,1067,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:48:55,1067,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:49:25,1068,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:49:55,1069,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:50:25,1069,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:50:55,1070,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:51:25,1070,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:51:55,1071,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:52:25,1072,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:52:55,1072,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:53:25,1073,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:53:55,1073,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:54:25,1074,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:54:55,1075,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:55:25,1075,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:55:55,1076,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:56:25,1076,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:56:55,1077,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:57:25,1078,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:57:55,1078,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:58:25,1079,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:58:55,1079,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:59:25,1080,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,18:59:55,1081,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:00:25,1081,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:00:55,1082,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:01:25,1082,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:01:55,1083,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:02:25,1084,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:02:55,1084,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:03:25,1085,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:03:55,1085,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:04:25,1086,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:04:55,1087,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:05:25,1087,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:05:55,1088,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:06:25,1088,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:06:55,1089,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:07:25,1090,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:07:55,1090,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:08:25,1091,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:08:55,1091,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:09:25,1092,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:09:55,1093,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:10:25,1093,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:10:55,1094,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:11:25,1094,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:11:55,1095,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:12:25,1096,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:12:55,1096,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:13:25,1097,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:13:55,1097,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:14:25,1098,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:14:55,1099,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:15:25,1099,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:15:55,1100,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:16:25,1100,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:16:55,1101,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:17:25,1102,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:17:55,1102,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:18:25,1103,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:18:55,1103,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:19:25,1104,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:19:55,1105,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:20:25,1105,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:20:55,1106,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:21:25,1106,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:21:55,1107,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:22:25,1108,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:22:55,1108,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:23:25,1109,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:23:55,1109,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:24:25,1110,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:24:55,1111,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:25:25,1111,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:25:55,1112,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:26:25,1112,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:26:55,1113,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:27:25,1114,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:27:55,1114,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:28:25,1115,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:28:55,1115,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:29:25,1116,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:29:55,1117,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:30:25,1117,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:30:55,1118,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:31:25,1118,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:31:55,1119,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:32:25,1120,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:32:55,1120,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:33:25,1121,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:33:55,1121,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:34:25,1122,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:34:55,1123,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:35:25,1123,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:35:55,1124,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:36:25,1124,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:36:55,1125,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:37:25,1126,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:37:55,1126,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:38:25,1127,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:38:55,1127,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:39:25,1128,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:39:55,1129,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:40:25,1129,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:40:55,1130,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:41:25,1130,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:41:55,1131,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:42:25,1132,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:42:55,1132,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:43:25,1133,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:43:55,1133,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:44:25,1134,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:44:55,1135,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:45:25,1135,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:45:55,1136,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:46:25,1136,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:46:55,1137,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:47:25,1138,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:47:55,1138,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:48:25,1139,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:48:55,1139,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:49:25,1140,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:49:55,1141,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:50:25,1141,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:50:55,1142,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:51:25,1142,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:51:55,1143,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:52:25,1144,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:52:55,1144,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:53:25,1145,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:53:55,1145,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:54:25,1146,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:54:55,1147,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:55:25,1147,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:55:55,1148,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:56:25,1148,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:56:55,1149,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:57:25,1150,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:57:55,1150,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:58:25,1151,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:58:55,1151,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:59:25,1152,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,19:59:55,1153,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:00:25,1153,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:00:55,1154,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:01:25,1154,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:01:55,1155,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:02:25,1156,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:02:55,1156,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:03:25,1157,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:03:55,1157,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:04:25,1158,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:04:55,1159,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:05:25,1159,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:05:55,1160,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:06:25,1160,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:06:55,1161,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:07:25,1162,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:07:55,1162,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:08:25,1163,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:08:55,1163,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:09:25,1164,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:09:55,1165,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:10:25,1165,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:10:55,1166,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:11:25,1166,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:11:55,1167,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:12:25,1168,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:12:55,1168,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:13:25,1169,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:13:55,1169,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:14:25,1170,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:14:55,1171,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:15:25,1171,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:15:55,1172,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:16:25,1172,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:16:55,1173,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:17:25,1174,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:17:55,1174,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:18:25,1175,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:18:55,1175,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:19:25,1176,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:19:55,1177,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:20:25,1177,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:20:55,1178,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:21:25,1178,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:21:55,1179,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:22:25,1180,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:22:55,1180,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:23:25,1181,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:23:55,1181,50.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:24:25,1182,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:24:55,1183,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:25:25,1183,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:25:55,1184,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:26:25,1185,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:26:55,1186,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:27:25,1186,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:27:55,1187,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:28:25,1188,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:28:55,1189,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:29:25,1189,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:29:55,1190,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:30:25,1191,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:30:55,1192,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:31:25,1192,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:31:55,1193,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:32:25,1194,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:32:55,1195,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:33:25,1195,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:33:55,1196,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:34:25,1197,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:34:55,1198,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:35:25,1198,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:35:55,1199,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:36:25,1200,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:36:55,1201,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:37:25,1201,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:37:55,1202,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:38:25,1203,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:38:55,1204,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:39:25,1204,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:39:55,1205,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:40:25,1206,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:40:55,1207,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:41:25,1207,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:41:55,1208,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:42:25,1209,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:42:55,1210,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:43:25,1210,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:43:55,1211,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:44:25,1212,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:44:55,1213,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:45:25,1213,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:45:55,1214,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:46:25,1215,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:46:55,1216,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:47:25,1216,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:47:55,1217,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:48:25,1218,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:48:55,1219,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:49:25,1219,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:49:55,1220,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:50:25,1221,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:50:55,1222,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:51:25,1222,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:51:55,1223,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:52:25,1224,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:52:55,1225,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:53:25,1225,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:53:55,1226,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:54:25,1227,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:54:55,1228,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:55:25,1228,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:55:55,1229,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:56:25,1230,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:56:55,1231,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:57:25,1231,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:57:55,1232,40.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:58:25,1233,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:58:55,1233,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:59:25,1234,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,20:59:55,1235,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:00:25,1235,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:00:55,1236,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:01:25,1237,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:01:55,1237,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:02:25,1238,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:02:55,1239,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:03:25,1239,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:03:55,1240,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:04:25,1241,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:04:55,1241,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:05:25,1242,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:05:55,1243,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:06:25,1243,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:06:55,1244,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:07:25,1245,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:07:55,1245,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:08:25,1246,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:08:55,1247,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:09:25,1247,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:09:55,1248,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:10:25,1249,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:10:55,1249,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:11:25,1250,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:11:55,1251,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:12:25,1251,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:12:55,1252,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:13:25,1253,45.0,85.0,0,60.0,45,45,55.0
15-08-2024,21:13:55,1253,45.0,85.0,0,60.0,45,45,55.0
